sales_date;order_id;product_name;category;price;quantity;total;discount;shipping_fee;total_sales;customer_name;customer_address;channel;rating;status;
12/06/2025;P08997;Shampo;PERAWATAN;20000;1;;0;15000;;Andi;Semarang;Offline;2;Sukses;
12/06/2025;P08998;Sabun Cuci;Pembersih;5000;1;;0;20000;;Zara;Surabaya;Offline;1;Sukses;
12/06/2025;P08999;Sabun Mandi;PEMBERSIH;7000;2;;0;30000;;Siska;Samarinda;Offline;5;Pending;
12/06/2025;P09000;Sabun Cuci;PEMBERSIH;5000;2;;0;12000;;Hana;Bogor;Online - Toko Hijau;5;Sukses;
12/06/2025;P09001;Deterjen;Pembersih;10000;3;;0;0;;Cindy;Bandung;Online - Toko Oren;1;Sukses;
12/06/2025;P09002;Kopi;makanan;25000;2;;0;13000;;Eka;Tangerang;Online - Toko Oren;1;Returned;
13/06/2025;P09003;Deterjen;PEMBERSIH;10000;1;;0;20000;;Eli;Surabaya;Offline;1;Sukses;
13/06/2025;P09004;Shampo;PERAWATAN;20000;1;;0;10000;;Juli;Depok;Online - Toko Oren;2;Pending;
13/06/2025;P09005;Kopi;MAKANAN;25000;2;;0;12000;;Oki;Bogor;Online - Toko Hijau;3;Returned;
13/06/2025;P09006;Sabun Cuci;PEMBERSIH;5000;3;;0;20000;;Ocha;Malang;Online - Toko Oren;1;Pending;
13/06/2025;P09007;Deterjen;PEMBERSIH;10000;1;;0;15000;;Indah;Semarang;Online - Toko Hijau;5;Returned;
13/06/2025;P09008;  Shampo ;Perawatan;20000;2;;0;13000;;Fiona;Tangerang;Offline;2;Returned;
13/06/2025;P09009;Sabun Mandi;PEMBERSIH;7000;2;;0;10000;;Farhan;Depok;Online - Toko Hijau;3;Pending;
13/06/2025;P09010;Pasta Gigi;PERAWATAN;15000;2;;0;0;;Dicky;Bandung;Offline;1;Returned;
13/06/2025;P09011;  Sabun Cuci ;Pembersih;5000;3;;0;10000;;Bintang;Depok;Online - Toko Oren;1;Returned;
13/06/2025;P09012;  Deterjen ;pembersih;10000;3;;0;18000;;Gilang;Palembang;hijau_toko_web;5;Pending;
13/06/2025;P09013;Minyak Goreng;Makanan;18000;3;;0;0;;Kenny;Bandung;Online - Toko Hijau;4;Sukses;
13/06/2025;P09014;Kopi;MAKANAN;25000;2;;0;12000;;Nia;Bogor;Online - Toko Hijau;1;Failed;
13/06/2025;P09015;Teh;MAKANAN;15000;1;;0;12000;;Santi;Bekasi;Online - Toko Hijau;5;Pending;
13/06/2025;P09016;Kopi;MAKANAN;25000;1;;0;22000;;Hadi;Makassar;Online - Toko Oren;2;Sukses;
13/06/2025;P09017;  Minyak Goreng ;Makanan;18000;3;;0;25000;;Hana;Bali;Online - Toko Oren;3;Pending;
13/06/2025;P09018;Kopi;Makanan;25000;3;;0;10000;;Tina;Depok;Toko_Oren_Online;4;Pending;
13/06/2025;P09019;  Pembersih Lantai ;Pembersih;8000;2;;0;25000;;Putri;Bali;Online - Toko Hijau;2;Failed;
13/06/2025;P09020;  Deterjen ;PEMBERSIH;10000;1;;0;12000;;Meli;Bekasi;Offline;1;Pending;
13/06/2025;P09021;Pembersih Wajah;PERAWATAN;12000;2;;0;20000;;Krisna;Surabaya;Online - Toko Hijau;3;Pending;
13/06/2025;P09022;  Minyak Goreng ;MAKANAN;18000;2;;0;25000;;Yusra;Medan;Online - Toko Hijau;5;Pending;
13/06/2025;P09023;Minyak Goreng;Makanan;18000;2;;0;25000;;Shinta;Bali;Online - Toko Hijau;1;Returned;
13/06/2025;P09024;Teh;makanan;15000;2;;0;18000;;Hana;Yogyakarta;Online - Toko Hijau;1;Failed;
13/06/2025;P09025;  Sabun Cuci ;PEMBERSIH;5000;3;;0;12000;;Yuni;Bogor;Online - Toko Oren;4;Sukses;
13/06/2025;P09026;  Minyak Goreng ;MAKANAN;18000;3;;0;12000;;Siska;Bogor;Online - Toko Hijau;4;Failed;
13/06/2025;P09027;Shampo;PERAWATAN;20000;2;;0;20000;;Zara;Malang;Offline;2;Returned;
13/06/2025;P09028;  Sabun Mandi ;PEMBERSIH;7000;2;;0;18000;;Cahya;Palembang;hijau_toko_web;2;Failed;
13/06/2025;P09029;Deterjen;pembersih;10000;2;;0;0;;Fiona;Bandung;Online - Toko Oren;2;Failed;
13/06/2025;P09030;Minyak Goreng;Makanan;18000;1;;0;20000;;Gilang;Malang;Online - Toko Oren;1;Returned;
13/06/2025;P09031;Minyak Goreng;makanan;18000;3;;0;0;;Ulya;Bandung;Online - Toko Hijau;2;Sukses;
13/06/2025;P09032;Shampo;perawatan;20000;3;;0;10000;;Andi;Depok;Online - Toko Hijau;2;Pending;
13/06/2025;P09033;Teh;makanan;15000;1;;0;12000;;Fikri;Bogor;Online - Toko Hijau;3;Pending;
13/06/2025;P09034;Pembersih Lantai;PEMBERSIH;8000;2;;0;18000;;Gilang;Yogyakarta;Online - Toko Hijau;3;Pending;
13/06/2025;P09035;Shampo;PERAWATAN;20000;2;;0;18000;;Farhan;Palembang;Online - Toko Hijau;4;Returned;
13/06/2025;P09036;Pembersih Wajah;Perawatan;12000;1;;0;12000;;Siska;Bekasi;Online - Toko Hijau;5;Returned;
13/06/2025;P09037;Sabun Mandi;PEMBERSIH;7000;3;;0;12000;;Indah;Bekasi;Online - Toko Hijau;1;Sukses;
13/06/2025;P09038;Sabun Cuci;Pembersih;5000;2;;0;30000;;Kirana;Samarinda;Online - Toko Hijau;3;Sukses;
13/06/2025;P09039;Teh;MAKANAN;15000;1;;0;10000;;Lina;Depok;Online - Toko Oren;2;Pending;
13/06/2025;P09040;Shampo;Perawatan;20000;1;;0;20000;;Gandhi;Surabaya;Toko_Oren_Online;5;Sukses;
13/06/2025;P09041;Minyak Goreng;makanan;18000;3;;0;25000;;Oki;Medan;Online - Toko Hijau;3;Pending;
13/06/2025;P09042;Sabun Mandi;PEMBERSIH;7000;1;;0;25000;;Wira;Medan;Offline;5;Returned;
13/06/2025;P09043;  Deterjen ;Pembersih;10000;2;;0;22000;;Tian;Makassar;Online - Toko Oren;5;Pending;
13/06/2025;P09044;Sabun Mandi;PEMBERSIH;7000;1;;0;25000;;Indah;Medan;Online - Toko Oren;3;Failed;
13/06/2025;P09045;Shampo;Perawatan;20000;1;;0;18000;;Ulya;Palembang;Online - Toko Oren;2;Sukses;
13/06/2025;P09046;  Pasta Gigi ;PERAWATAN;15000;2;;0;25000;;Cindy;Bali;hijau_toko_web;5;Failed;
13/06/2025;P09047;Pembersih Lantai;PEMBERSIH;8000;1;;0;15000;;Vera;Semarang;Online - Toko Hijau;1;Pending;
14/06/2025;P09048;Pembersih Wajah;perawatan;12000;3;;0;15000;;Nico;Jakarta;Online - Toko Hijau;4;Failed;
14/06/2025;P09049;Kopi;MAKANAN;25000;1;;0;0;;Omar;Bandung;Online - Toko Oren;2;Pending;
14/06/2025;P09050;Pasta Gigi;Perawatan;15000;1;;0;12000;;Fiona;Bekasi;Toko_Oren_Online;5;Pending;
14/06/2025;P09051;Teh;Makanan;15000;2;;0;10000;;Gina;Depok;Online - Toko Hijau;2;Sukses;
14/06/2025;P09052;Teh;Makanan;15000;1;;0;20000;;Wahyu;Surabaya;Online - Toko Oren;5;Failed;
14/06/2025;P09053;Sabun Mandi;PEMBERSIH;7000;2;;0;18000;;Farhan;Yogyakarta;Online - Toko Oren;5;Failed;
14/06/2025;P09054;Teh;MAKANAN;15000;3;;0;22000;;Indah;Makassar;Offline;4;Pending;
14/06/2025;P09055;  Minyak Goreng ;makanan;18000;3;;0;25000;;Vira;Bali;Offline;5;Sukses;
14/06/2025;P09056;Teh;makanan;15000;1;;0;0;;Bobby;Bandung;Online - Toko Hijau;2;Returned;
14/06/2025;P09057;Kopi;Makanan;25000;3;;0;20000;;Eli;Malang;Online - Toko Oren;2;Returned;
14/06/2025;P09058;Teh;MAKANAN;15000;2;;0;20000;;Vera;Malang;Offline;5;Pending;
14/06/2025;P09059;Minyak Goreng;MAKANAN;18000;1;;0;20000;;Eka;Malang;Offline;4;Returned;
14/06/2025;P09060;Sabun Mandi;PEMBERSIH;7000;3;;0;15000;;Vina;Semarang;Online - Toko Oren;4;Failed;
14/06/2025;P09061;Pasta Gigi;PERAWATAN;15000;1;;0;25000;;Vira;Medan;hijau_toko_web;3;Sukses;
14/06/2025;P09062;Pembersih Wajah;PERAWATAN;12000;3;;0;20000;;Maya;Malang;Offline;1;Sukses;
14/06/2025;P09063;Deterjen;PEMBERSIH;10000;1;;0;20000;;Wahyu;Malang;Online - Toko Hijau;3;Sukses;
14/06/2025;P09064;Pembersih Lantai;pembersih;8000;1;;0;0;;Fadli;Bandung;Offline;2;Failed;
14/06/2025;P09065;Deterjen;pembersih;10000;3;;0;10000;;Tina;Depok;Offline;2;Sukses;
14/06/2025;P09066;Shampo;Perawatan;20000;3;;0;18000;;Gilang;Yogyakarta;Offline;2;Returned;
14/06/2025;P09067;Deterjen;PEMBERSIH;10000;2;;0;22000;;Maya;Makassar;Online - Toko Hijau;5;Failed;
14/06/2025;P09068;Deterjen;pembersih;10000;2;;0;15000;;Bobby;Semarang;hijau_toko_web;4;Pending;
14/06/2025;P09069;Pasta Gigi;PERAWATAN;15000;3;;0;12000;;Mutiara;Bogor;Online - Toko Oren;1;Failed;
14/06/2025;P09070;Pasta Gigi;PERAWATAN;15000;2;;0;25000;;Yuni;Bali;Offline;5;Returned;
14/06/2025;P09071;Sabun Cuci;Pembersih;5000;3;;0;12000;;Beni;Bekasi;Offline;5;Sukses;
14/06/2025;P09072;Sabun Cuci;pembersih;5000;3;;0;15000;;Juli;Semarang;Online - Toko Oren;2;Failed;
14/06/2025;P09073;Pasta Gigi;Perawatan;15000;1;;0;20000;;Vian;Malang;Online - Toko Oren;3;Returned;
14/06/2025;P09074;Teh;MAKANAN;15000;3;;0;18000;;Vera;Yogyakarta;Online - Toko Hijau;2;Failed;
14/06/2025;P09075;Pembersih Lantai;Pembersih;8000;3;;0;20000;;Yusuf;Surabaya;Online - Toko Oren;1;Failed;
14/06/2025;P09076;Sabun Cuci;PEMBERSIH;5000;3;;0;20000;;Tegar;Malang;Online - Toko Hijau;1;Sukses;
14/06/2025;P09077;  Pembersih Lantai ;Pembersih;8000;2;;0;25000;;Rina;Medan;Offline;3;Failed;
14/06/2025;P09078;  Minyak Goreng ;MAKANAN;18000;3;;0;12000;;Oto;Bogor;Offline;2;Sukses;
14/06/2025;P09079;  Pasta Gigi ;PERAWATAN;15000;2;;0;15000;;Eka;Semarang;Toko_Oren_Online;2;Pending;
14/06/2025;P09080;Pembersih Wajah;Perawatan;12000;3;;0;0;;Eli;Bandung;Online - Toko Oren;2;Failed;
14/06/2025;P09081;Minyak Goreng;makanan;18000;3;;0;0;;Petrus;Bandung;Offline;2;Returned;
14/06/2025;P09082;Minyak Goreng;Makanan;18000;2;;0;18000;;Lia;Yogyakarta;Online - Toko Oren;1;Sukses;
14/06/2025;P09083;Pembersih Lantai;PEMBERSIH;8000;3;;0;25000;;Cindy;Medan;Online - Toko Hijau;4;Pending;
14/06/2025;P09084;Shampo;perawatan;20000;1;;0;10000;;Widi;Depok;Toko_Oren_Online;2;Failed;
14/06/2025;P09085;Sabun Mandi;PEMBERSIH;7000;3;;0;30000;;Umi;Samarinda;Online - Toko Hijau;2;Sukses;
14/06/2025;P09086;Shampo;PERAWATAN;20000;1;;0;25000;;Kirana;Bali;Offline;5;Sukses;
14/06/2025;P09087;Deterjen;PEMBERSIH;10000;1;;0;25000;;Zara;Bali;Online - Toko Hijau;3;Sukses;
14/06/2025;P09088;Kopi;MAKANAN;25000;2;;0;18000;;Chandra;Palembang;Online - Toko Hijau;1;Pending;
14/06/2025;P09089;Shampo;perawatan;20000;2;;0;25000;;Citra;Bali;Offline;4;Failed;
14/06/2025;P09090;  Minyak Goreng ;MAKANAN;18000;1;;0;15000;;Pandu;Jakarta;Offline;2;Returned;
14/06/2025;P09091;Sabun Mandi;PEMBERSIH;7000;3;;0;20000;;Wira;Surabaya;Online - Toko Oren;2;Sukses;
14/06/2025;P09092;  Pembersih Wajah ;Perawatan;12000;3;;0;18000;;Maya;Palembang;Online - Toko Oren;3;Failed;
14/06/2025;P09093;  Sabun Cuci ;Pembersih;5000;1;;0;18000;;Yusuf;Palembang;Offline;1;Failed;
14/06/2025;P09094;  Pasta Gigi ;perawatan;15000;1;;0;15000;;Dewa;Jakarta;Offline;4;Pending;
15/06/2025;P09095;Teh;makanan;15000;1;;0;10000;;Vera;Depok;Online - Toko Oren;1;Pending;
15/06/2025;P09096;Pembersih Lantai;PEMBERSIH;8000;2;;0;13000;;Cahya;Tangerang;Online - Toko Oren;1;Failed;
15/06/2025;P09097;Pembersih Lantai;Pembersih;8000;3;;0;25000;;Vira;Medan;Offline;3;Sukses;
15/06/2025;P09098;Shampo;perawatan;20000;1;;0;0;;Udin;Bandung;Offline;4;Sukses;
15/06/2025;P09099;Sabun Mandi;Pembersih;7000;3;;0;25000;;Ocha;Bali;Online - Toko Oren;3;Pending;
15/06/2025;P09100;Shampo;PERAWATAN;20000;1;;0;15000;;Nico;Jakarta;hijau_toko_web;3;Sukses;
15/06/2025;P09101;Teh;makanan;15000;1;;0;25000;;Jamil;Bali;Online - Toko Oren;1;Returned;
15/06/2025;P09102;Kopi;Makanan;25000;1;;0;25000;;Yusra;Bali;Offline;5;Returned;
15/06/2025;P09103;Pembersih Lantai;PEMBERSIH;8000;3;;0;20000;;Stefan;Surabaya;Online - Toko Hijau;4;Pending;
15/06/2025;P09104;  Sabun Mandi ;pembersih;7000;1;;0;20000;;Farhan;Surabaya;Online - Toko Oren;2;Returned;
15/06/2025;P09105;Shampo;Perawatan;20000;2;;0;20000;;Tegar;Surabaya;Online - Toko Hijau;3;Failed;
15/06/2025;P09106;Sabun Mandi;pembersih;7000;1;;0;15000;;Hendra;Jakarta;Online - Toko Oren;5;Pending;
15/06/2025;P09107;Sabun Cuci;Pembersih;5000;2;;0;25000;;Gina;Medan;hijau_toko_web;1;Failed;
15/06/2025;P09108;Sabun Cuci;pembersih;5000;3;;0;25000;;Wira;Bali;Online - Toko Oren;2;Sukses;
15/06/2025;P09109;Kopi;MAKANAN;25000;3;;0;15000;;Umar;Semarang;Online - Toko Oren;2;Failed;
15/06/2025;P09110;Shampo;Perawatan;20000;1;;0;25000;;Pandu;Bali;Online - Toko Oren;1;Pending;
15/06/2025;P09111;Sabun Cuci;Pembersih;5000;1;;0;25000;;Gina;Medan;Online - Toko Hijau;3;Failed;
15/06/2025;P09112;  Sabun Cuci ;pembersih;5000;3;;0;18000;;Farhan;Yogyakarta;Toko_Oren_Online;1;Returned;
15/06/2025;P09113;  Pasta Gigi ;Perawatan;15000;3;;0;18000;;Putri;Yogyakarta;Offline;5;Returned;
15/06/2025;P09114;  Pembersih Lantai ;Pembersih;8000;3;;0;30000;;Eka;Samarinda;Offline;5;Failed;
15/06/2025;P09115;Pembersih Wajah;PERAWATAN;12000;1;;0;20000;;Vina;Malang;Offline;5;Returned;
15/06/2025;P09116;Minyak Goreng;MAKANAN;18000;2;;0;20000;;Rudi;Surabaya;Online - Toko Oren;1;Failed;
15/06/2025;P09117;Pembersih Wajah;Perawatan;12000;3;;0;0;;Widi;Bandung;Online - Toko Oren;4;Pending;
15/06/2025;P09118;Pembersih Wajah;Perawatan;12000;2;;0;0;;Lestari;Bandung;Online - Toko Oren;1;Sukses;
15/06/2025;P09119;  Shampo ;Perawatan;20000;3;;0;18000;;Mutiara;Palembang;Online - Toko Hijau;2;Pending;
15/06/2025;P09120;Deterjen;PEMBERSIH;10000;1;;0;12000;;Zenia;Bogor;Online - Toko Oren;1;Failed;
15/06/2025;P09121;Teh;MAKANAN;15000;3;;0;20000;;Irma;Malang;Online - Toko Oren;4;Sukses;
15/06/2025;P09122;Minyak Goreng;makanan;18000;2;;0;18000;;Jamil;Yogyakarta;Online - Toko Oren;2;Sukses;
15/06/2025;P09123;Sabun Mandi;PEMBERSIH;7000;1;;0;22000;;Vira;Makassar;Online - Toko Oren;1;Sukses;
15/06/2025;P09124;Teh;makanan;15000;3;;0;15000;;Vera;Jakarta;Online - Toko Oren;2;Returned;
15/06/2025;P09125;Pembersih Wajah;Perawatan;12000;1;;0;25000;;Cindy;Bali;Online - Toko Hijau;1;Returned;
15/06/2025;P09126;Pasta Gigi;perawatan;15000;3;;0;30000;;Widi;Samarinda;Offline;4;Failed;
15/06/2025;P09127;Shampo;PERAWATAN;20000;1;;0;20000;;Ika;Surabaya;Online - Toko Hijau;4;Failed;
15/06/2025;P09128;Shampo;perawatan;20000;2;;0;18000;;Eka;Yogyakarta;Online - Toko Hijau;4;Failed;
15/06/2025;P09129;Sabun Cuci;PEMBERSIH;5000;1;;0;25000;;Kiki;Medan;Offline;5;Sukses;
15/06/2025;P09130;  Pasta Gigi ;PERAWATAN;15000;2;;0;18000;;Eka;Yogyakarta;Online - Toko Hijau;3;Failed;
15/06/2025;P09131;Sabun Cuci;PEMBERSIH;5000;2;;0;18000;;Irma;Palembang;Offline;3;Returned;
15/06/2025;P09132;  Kopi ;MAKANAN;25000;1;;0;18000;;Nia;Yogyakarta;Online - Toko Hijau;2;Returned;
15/06/2025;P09133;Kopi;makanan;25000;2;;0;18000;;Iwan;Palembang;Online - Toko Oren;1;Returned;
15/06/2025;P09134;Teh;MAKANAN;15000;1;;0;20000;;Zara;Surabaya;Toko_Oren_Online;2;Failed;
15/06/2025;P09135;  Sabun Mandi ;PEMBERSIH;7000;2;;0;15000;;Nanda;Jakarta;Online - Toko Oren;3;Pending;
15/06/2025;P09136;Shampo;Perawatan;20000;2;;0;30000;;Rudi;Samarinda;Online - Toko Oren;5;Pending;
15/06/2025;P09137;Deterjen;PEMBERSIH;10000;3;;0;10000;;Bobby;Depok;Online - Toko Oren;2;Failed;
15/06/2025;P09138;Kopi;MAKANAN;25000;2;;0;12000;;Widi;Bekasi;Online - Toko Oren;5;Returned;
15/06/2025;P09139;  Shampo ;PERAWATAN;20000;3;;0;22000;;Kirana;Makassar;Offline;2;Returned;
15/06/2025;P09140;Shampo;PERAWATAN;20000;1;;0;15000;;Vera;Semarang;Online - Toko Hijau;5;Failed;
15/06/2025;P09141;Kopi;makanan;25000;3;;0;22000;;Andi;Makassar;Online - Toko Hijau;1;Returned;
15/06/2025;P09142;Teh;makanan;15000;1;;0;13000;;Meli;Tangerang;Online - Toko Oren;2;Returned;
15/06/2025;P09143;Pembersih Wajah;perawatan;12000;3;;0;13000;;Wira;Tangerang;Online - Toko Hijau;5;Returned;
15/06/2025;P09144;Pembersih Lantai;pembersih;8000;3;;0;20000;;Vera;Malang;Online - Toko Oren;4;Returned;
15/06/2025;P09145;  Deterjen ;PEMBERSIH;10000;2;;0;25000;;Jamil;Bali;Online - Toko Hijau;1;Sukses;
15/06/2025;P09146;Pasta Gigi;Perawatan;15000;1;;0;25000;;Elisa;Bali;Offline;1;Sukses;
15/06/2025;P09147;  Sabun Mandi ;PEMBERSIH;7000;3;;0;15000;;Vina;Jakarta;Offline;4;Pending;
15/06/2025;P09148;Minyak Goreng;Makanan;18000;1;;0;15000;;Gina;Semarang;Online - Toko Oren;5;Pending;
15/06/2025;P09149;Pembersih Wajah;Perawatan;12000;1;;0;25000;;Nadia;Bali;Online - Toko Oren;2;Sukses;
15/06/2025;P09150;  Minyak Goreng ;Makanan;18000;1;;0;22000;;Herry;Makassar;Offline;3;Failed;
15/06/2025;P09151;  Pembersih Lantai ;Pembersih;8000;3;;0;15000;;Yusra;Semarang;Offline;4;Failed;
16/06/2025;P09152;  Deterjen ;pembersih;10000;2;;0;30000;;Kiki;Samarinda;Online - Toko Oren;4;Pending;
16/06/2025;P09153;Teh;makanan;15000;1;;0;13000;;Gilang;Tangerang;Online - Toko Oren;3;Failed;
16/06/2025;P09154;Sabun Cuci;pembersih;5000;3;;0;20000;;Lia;Malang;Offline;4;Failed;
16/06/2025;P09155;Sabun Mandi;Pembersih;7000;2;;0;15000;;Putra;Semarang;Online - Toko Oren;1;Returned;
16/06/2025;P09156;  Pembersih Lantai ;pembersih;8000;3;;0;20000;;Lia;Surabaya;Online - Toko Oren;4;Pending;
16/06/2025;P09157;Pasta Gigi;Perawatan;15000;1;;0;18000;;Wira;Palembang;Online - Toko Oren;2;Returned;
16/06/2025;P09158;Minyak Goreng;makanan;18000;2;;0;22000;;Wira;Makassar;Toko_Oren_Online;3;Failed;
16/06/2025;P09159;Minyak Goreng;makanan;18000;3;;0;13000;;Ocha;Tangerang;Online - Toko Oren;3;Pending;
16/06/2025;P09160;Pembersih Lantai;Pembersih;8000;3;;0;25000;;Chandra;Medan;Toko_Oren_Online;2;Returned;
16/06/2025;P09161;Pasta Gigi;perawatan;15000;1;;0;15000;;Krisna;Semarang;Online - Toko Hijau;1;Returned;
16/06/2025;P09162;Shampo;PERAWATAN;20000;3;;0;12000;;Meli;Bekasi;Online - Toko Hijau;2;Pending;
16/06/2025;P09163;Pembersih Wajah;perawatan;12000;1;;0;30000;;Santi;Samarinda;Online - Toko Oren;1;Failed;
16/06/2025;P09164;  Shampo ;PERAWATAN;20000;1;;0;30000;;Nia;Samarinda;Offline;1;Pending;
16/06/2025;P09165;Pasta Gigi;perawatan;15000;1;;0;13000;;Elisa;Tangerang;Online - Toko Oren;1;Returned;
16/06/2025;P09166;Shampo;PERAWATAN;20000;2;;0;20000;;Dina;Surabaya;Offline;5;Returned;
16/06/2025;P09167;Shampo;Perawatan;20000;1;;0;20000;;Rudi;Malang;hijau_toko_web;5;Pending;
16/06/2025;P09168;  Sabun Cuci ;pembersih;5000;3;;0;20000;;Iwan;Surabaya;Online - Toko Hijau;4;Failed;
16/06/2025;P09169;Pembersih Lantai;PEMBERSIH;8000;1;;0;12000;;Udin;Bekasi;Online - Toko Hijau;3;Pending;
16/06/2025;P09170;Pasta Gigi;PERAWATAN;15000;3;;0;13000;;Indah;Tangerang;Online - Toko Oren;3;Failed;
16/06/2025;P09171;Pembersih Lantai;PEMBERSIH;8000;1;;0;15000;;Wira;Jakarta;Offline;2;Failed;
16/06/2025;P09172;Kopi;MAKANAN;25000;2;;0;13000;;Irma;Tangerang;Offline;2;Sukses;
16/06/2025;P09173;Sabun Mandi;pembersih;7000;2;;0;15000;;Eli;Semarang;Online - Toko Hijau;4;Sukses;
16/06/2025;P09174;Pembersih Wajah;Perawatan;12000;2;;0;15000;;Stefan;Semarang;Offline;5;Sukses;
16/06/2025;P09175;Sabun Cuci;PEMBERSIH;5000;1;;0;0;;Luki;Bandung;Online - Toko Oren;5;Returned;
16/06/2025;P09176;Pembersih Wajah;perawatan;12000;3;;0;20000;;Ulya;Surabaya;Offline;1;Failed;
16/06/2025;P09177;  Pasta Gigi ;PERAWATAN;15000;2;;0;25000;;Dina;Bali;Online - Toko Hijau;5;Sukses;
16/06/2025;P09178;Pembersih Lantai;Pembersih;8000;3;;0;0;;Eka;Bandung;Online - Toko Hijau;1;Returned;
16/06/2025;P09179;Minyak Goreng;Makanan;18000;3;;0;18000;;Mutiara;Palembang;Online - Toko Hijau;1;Returned;
16/06/2025;P09180;Pembersih Wajah;PERAWATAN;12000;3;;0;13000;;Bintang;Tangerang;Offline;3;Returned;
16/06/2025;P09181;Pasta Gigi;Perawatan;15000;3;;0;22000;;Krisna;Makassar;Online - Toko Oren;3;Returned;
16/06/2025;P09182;Kopi;MAKANAN;25000;2;;0;25000;;Ulya;Bali;Online - Toko Hijau;2;Failed;
16/06/2025;P09183;Deterjen;Pembersih;10000;3;;0;13000;;Cindy;Tangerang;Online - Toko Hijau;3;Returned;
16/06/2025;P09184;Kopi;Makanan;25000;3;;0;15000;;Gita;Jakarta;Online - Toko Oren;3;Failed;
16/06/2025;P09185;Pasta Gigi;Perawatan;15000;3;;0;15000;;Eka;Jakarta;Offline;4;Returned;
16/06/2025;P09186;  Minyak Goreng ;Makanan;18000;2;;0;18000;;Dicky;Yogyakarta;Online - Toko Oren;5;Returned;
16/06/2025;P09187;Teh;MAKANAN;15000;1;;0;18000;;Yusra;Palembang;Offline;1;Returned;
16/06/2025;P09188;Teh;Makanan;15000;2;;0;15000;;Oto;Jakarta;Offline;3;Pending;
16/06/2025;P09189;Sabun Cuci;Pembersih;5000;1;;0;22000;;Vina;Makassar;Online - Toko Oren;3;Sukses;
16/06/2025;P09190;Pembersih Lantai;Pembersih;8000;2;;0;25000;;Wira;Medan;Online - Toko Hijau;3;Returned;
16/06/2025;P09191;Deterjen;Pembersih;10000;3;;0;20000;;Umar;Malang;Online - Toko Oren;3;Failed;
16/06/2025;P09192;Kopi;makanan;25000;3;;0;12000;;Umi;Bekasi;Online - Toko Hijau;4;Pending;
16/06/2025;P09193;Sabun Mandi;Pembersih;7000;2;;0;30000;;Tegar;Samarinda;Online - Toko Hijau;5;Sukses;
16/06/2025;P09194;Sabun Mandi;Pembersih;7000;1;;0;10000;;Fikri;Depok;hijau_toko_web;1;Pending;
16/06/2025;P09195;Sabun Mandi;PEMBERSIH;7000;1;;0;25000;;Jamil;Medan;Online - Toko Hijau;5;Failed;
16/06/2025;P09196;Teh;MAKANAN;15000;1;;0;15000;;Hendra;Semarang;Online - Toko Hijau;3;Pending;
16/06/2025;P09197;Minyak Goreng;MAKANAN;18000;3;;0;12000;;Zahra;Bogor;Online - Toko Hijau;2;Sukses;
16/06/2025;P09198;Pembersih Wajah;Perawatan;12000;3;;0;10000;;Pandu;Depok;Online - Toko Oren;3;Returned;
16/06/2025;P09199;Kopi;Makanan;25000;3;;0;18000;;Stefan;Yogyakarta;Offline;2;Sukses;
16/06/2025;P09200;Teh;Makanan;15000;2;;0;18000;;Ulya;Palembang;Online - Toko Oren;4;Returned;
16/06/2025;P09201;Sabun Mandi;pembersih;7000;1;;0;25000;;Dewa;Bali;Online - Toko Hijau;2;Returned;
16/06/2025;P09202;Pembersih Wajah;perawatan;12000;2;;0;10000;;Irma;Depok;Offline;1;Pending;
16/06/2025;P09203;  Sabun Cuci ;Pembersih;5000;2;;0;22000;;Deni;Makassar;Online - Toko Hijau;3;Sukses;
17/06/2025;P09204;Kopi;makanan;25000;3;;0;10000;;Yusuf;Depok;Online - Toko Hijau;4;Pending;
17/06/2025;P09205;Sabun Cuci;PEMBERSIH;5000;3;;0;25000;;Stefan;Bali;Offline;5;Returned;
17/06/2025;P09206;Deterjen;Pembersih;10000;1;;0;12000;;Rian;Bekasi;Online - Toko Oren;4;Sukses;
17/06/2025;P09207;Minyak Goreng;Makanan;18000;1;;0;18000;;Juli;Palembang;Online - Toko Hijau;3;Sukses;
17/06/2025;P09208;Shampo;PERAWATAN;20000;3;;0;18000;;Wahyu;Palembang;Online - Toko Hijau;3;Pending;
17/06/2025;P09209;Sabun Cuci;PEMBERSIH;5000;3;;0;22000;;Gandhi;Makassar;Online - Toko Hijau;3;Sukses;
17/06/2025;P09210;  Sabun Cuci ;pembersih;5000;2;;0;18000;;Eka;Yogyakarta;hijau_toko_web;3;Failed;
17/06/2025;P09211;Teh;MAKANAN;15000;1;;0;10000;;Anisa;Depok;Online - Toko Oren;3;Sukses;
17/06/2025;P09212;  Sabun Mandi ;Pembersih;7000;1;;0;15000;;Bintang;Semarang;Online - Toko Hijau;3;Sukses;
17/06/2025;P09213;Pembersih Wajah;PERAWATAN;12000;1;;0;15000;;Yusuf;Semarang;Online - Toko Oren;1;Sukses;
17/06/2025;P09214;Minyak Goreng;MAKANAN;18000;1;;0;12000;;Arief;Bekasi;Offline;1;Pending;
17/06/2025;P09215;Kopi;Makanan;25000;1;;0;20000;;Zara;Surabaya;Offline;3;Failed;
17/06/2025;P09216;Teh;MAKANAN;15000;1;;0;15000;;Siska;Jakarta;Offline;2;Returned;
17/06/2025;P09217;  Kopi ;MAKANAN;25000;2;;0;15000;;Vian;Semarang;Offline;3;Failed;
